nb ant: 1, food: 44/50, nest level: 1, nb worker: 1, nb soldier: 0
nb ant: 355, food: 259/850, nest level: 5, nb worker: 238, nb soldier: 117
#931 - a snail attack the colony
the menace kill 4 soldier
the menace kill 0 worker
nb ant: 352, food: 256/850, nest level: 5, nb worker: 239, nb soldier: 113
nb ant: 352, food: 265/850, nest level: 5, nb worker: 237, nb soldier: 115
nb ant: 352, food: 266/850, nest level: 5, nb worker: 237, nb soldier: 115
nb ant: 354, food: 261/850, nest level: 5, nb worker: 239, nb soldier: 115
nb ant: 354, food: 264/850, nest level: 5, nb worker: 239, nb soldier: 115
nb ant: 355, food: 260/850, nest level: 5, nb worker: 239, nb soldier: 116
nb ant: 356, food: 259/850, nest level: 5, nb worker: 240, nb soldier: 116
nb ant: 356, food: 258/850, nest level: 5, nb worker: 240, nb soldier: 116
nb ant: 357, food: 252/850, nest level: 5, nb worker: 239, nb soldier: 118
nb ant: 358, food: 249/850, nest level: 5, nb worker: 238, nb soldier: 120
#941 - a spider attack the colony
the menace kill 1 soldier
the menace kill 0 worker
nb ant: 358, food: 249/850, nest level: 5, nb worker: 239, nb soldier: 119
nb ant: 360, food: 250/850, nest level: 5, nb worker: 241, nb soldier: 119
nb ant: 361, food: 244/850, nest level: 5, nb worker: 241, nb soldier: 120
nb ant: 363, food: 242/850, nest level: 5, nb worker: 242, nb soldier: 121
nb ant: 363, food: 240/850, nest level: 5, nb worker: 242, nb soldier: 121
nb ant: 364, food: 241/850, nest level: 5, nb worker: 243, nb soldier: 121
nb ant: 364, food: 242/850, nest level: 5, nb worker: 243, nb soldier: 121
nb ant: 365, food: 236/850, nest level: 5, nb worker: 243, nb soldier: 122
nb ant: 366, food: 237/850, nest level: 5, nb worker: 244, nb soldier: 122
nb ant: 366, food: 238/850, nest level: 5, nb worker: 244, nb soldier: 122
#951 - a snail attack the colony
the menace kill 3 soldier
the menace kill 0 worker
nb ant: 365, food: 233/850, nest level: 5, nb worker: 246, nb soldier: 119
nb ant: 364, food: 246/850, nest level: 5, nb worker: 245, nb soldier: 119
nb ant: 365, food: 242/850, nest level: 5, nb worker: 246, nb soldier: 119
nb ant: 366, food: 239/850, nest level: 5, nb worker: 246, nb soldier: 120
nb ant: 367, food: 235/850, nest level: 5, nb worker: 245, nb soldier: 122
nb ant: 368, food: 232/850, nest level: 5, nb worker: 245, nb soldier: 123
nb ant: 369, food: 232/850, nest level: 5, nb worker: 246, nb soldier: 123
nb ant: 370, food: 231/850, nest level: 5, nb worker: 247, nb soldier: 123
nb ant: 372, food: 228/850, nest level: 5, nb worker: 249, nb soldier: 123
nb ant: 374, food: 227/850, nest level: 5, nb worker: 251, nb soldier: 123
#961 - a spider attack the colony
the menace kill 1 soldier
the menace kill 0 worker
nb ant: 373, food: 226/850, nest level: 5, nb worker: 251, nb soldier: 122
nb ant: 372, food: 229/850, nest level: 5, nb worker: 250, nb soldier: 122
nb ant: 370, food: 234/850, nest level: 5, nb worker: 248, nb soldier: 122
nb ant: 371, food: 228/850, nest level: 5, nb worker: 248, nb soldier: 123
nb ant: 372, food: 229/850, nest level: 5, nb worker: 249, nb soldier: 123
nb ant: 373, food: 229/850, nest level: 5, nb worker: 250, nb soldier: 123
nb ant: 369, food: 233/850, nest level: 5, nb worker: 246, nb soldier: 123
nb ant: 369, food: 233/850, nest level: 5, nb worker: 246, nb soldier: 123
nb ant: 369, food: 233/850, nest level: 5, nb worker: 246, nb soldier: 123
nb ant: 369, food: 233/850, nest level: 5, nb worker: 246, nb soldier: 123
#971 - a snail attack the colony
the menace kill 2 soldier
the menace kill 0 worker
nb ant: 368, food: 232/850, nest level: 5, nb worker: 247, nb soldier: 121
nb ant: 366, food: 239/850, nest level: 5, nb worker: 245, nb soldier: 121
nb ant: 368, food: 236/850, nest level: 5, nb worker: 247, nb soldier: 121
nb ant: 369, food: 234/850, nest level: 5, nb worker: 247, nb soldier: 122
nb ant: 371, food: 226/850, nest level: 5, nb worker: 247, nb soldier: 124
nb ant: 369, food: 228/850, nest level: 5, nb worker: 245, nb soldier: 124
nb ant: 368, food: 231/850, nest level: 5, nb worker: 244, nb soldier: 124
nb ant: 368, food: 230/850, nest level: 5, nb worker: 244, nb soldier: 124
nb ant: 370, food: 227/850, nest level: 5, nb worker: 246, nb soldier: 124
nb ant: 371, food: 227/850, nest level: 5, nb worker: 247, nb soldier: 124
#981 - a snail attack the colony
the menace kill 2 soldier
the menace kill 0 worker
nb ant: 368, food: 228/850, nest level: 5, nb worker: 246, nb soldier: 122
nb ant: 369, food: 232/850, nest level: 5, nb worker: 246, nb soldier: 123
nb ant: 368, food: 233/850, nest level: 5, nb worker: 245, nb soldier: 123
nb ant: 369, food: 233/850, nest level: 5, nb worker: 246, nb soldier: 123
nb ant: 370, food: 232/850, nest level: 5, nb worker: 247, nb soldier: 123
nb ant: 370, food: 231/850, nest level: 5, nb worker: 247, nb soldier: 123
nb ant: 371, food: 229/850, nest level: 5, nb worker: 248, nb soldier: 123
nb ant: 370, food: 228/850, nest level: 5, nb worker: 245, nb soldier: 125
nb ant: 372, food: 225/850, nest level: 5, nb worker: 247, nb soldier: 125
nb ant: 373, food: 225/850, nest level: 5, nb worker: 248, nb soldier: 125
#991 - a snail attack the colony
the menace kill 3 soldier
the menace kill 0 worker
nb ant: 372, food: 223/850, nest level: 5, nb worker: 250, nb soldier: 122
nb ant: 373, food: 227/850, nest level: 5, nb worker: 250, nb soldier: 123
nb ant: 373, food: 227/850, nest level: 5, nb worker: 250, nb soldier: 123
nb ant: 373, food: 225/850, nest level: 5, nb worker: 249, nb soldier: 124
nb ant: 375, food: 223/850, nest level: 5, nb worker: 250, nb soldier: 125
nb ant: 375, food: 221/850, nest level: 5, nb worker: 250, nb soldier: 125
nb ant: 377, food: 221/850, nest level: 5, nb worker: 252, nb soldier: 125
nb ant: 378, food: 220/850, nest level: 5, nb worker: 253, nb soldier: 125
nb ant: 380, food: 217/850, nest level: 5, nb worker: 255, nb soldier: 125
nb ant: 380, food: 218/850, nest level: 5, nb worker: 255, nb soldier: 125
#1001 - a snail attack the colony
the menace kill 4 soldier
the menace kill 0 worker
nb ant: 374, food: 217/850, nest level: 5, nb worker: 253, nb soldier: 121
nb ant: 376, food: 230/850, nest level: 5, nb worker: 255, nb soldier: 121
nb ant: 378, food: 225/850, nest level: 5, nb worker: 257, nb soldier: 121
nb ant: 376, food: 230/850, nest level: 5, nb worker: 255, nb soldier: 121
nb ant: 372, food: 231/850, nest level: 5, nb worker: 251, nb soldier: 121
nb ant: 373, food: 231/850, nest level: 5, nb worker: 252, nb soldier: 121
nb ant: 375, food: 229/850, nest level: 5, nb worker: 254, nb soldier: 121
nb ant: 376, food: 230/850, nest level: 5, nb worker: 255, nb soldier: 121
nb ant: 378, food: 223/850, nest level: 5, nb worker: 256, nb soldier: 122
nb ant: 380, food: 220/850, nest level: 5, nb worker: 257, nb soldier: 123
#1011 - a snail attack the colony
the menace kill 5 soldier
the menace kill 0 worker
nb ant: 377, food: 215/850, nest level: 5, nb worker: 257, nb soldier: 120
nb ant: 375, food: 227/850, nest level: 5, nb worker: 253, nb soldier: 122
nb ant: 374, food: 228/850, nest level: 5, nb worker: 252, nb soldier: 122
nb ant: 371, food: 232/850, nest level: 5, nb worker: 249, nb soldier: 122
nb ant: 372, food: 231/850, nest level: 5, nb worker: 250, nb soldier: 122
nb ant: 368, food: 234/850, nest level: 5, nb worker: 246, nb soldier: 122
nb ant: 369, food: 230/850, nest level: 5, nb worker: 246, nb soldier: 123
nb ant: 369, food: 230/850, nest level: 5, nb worker: 246, nb soldier: 123
nb ant: 368, food: 231/850, nest level: 5, nb worker: 245, nb soldier: 123
nb ant: 367, food: 233/850, nest level: 5, nb worker: 244, nb soldier: 123
#1021 - a snail attack the colony
the menace kill 2 soldier
the menace kill 0 worker
nb ant: 362, food: 238/850, nest level: 5, nb worker: 241, nb soldier: 121
nb ant: 364, food: 239/850, nest level: 5, nb worker: 243, nb soldier: 121
nb ant: 365, food: 239/850, nest level: 5, nb worker: 244, nb soldier: 121
nb ant: 366, food: 234/850, nest level: 5, nb worker: 243, nb soldier: 123
nb ant: 366, food: 233/850, nest level: 5, nb worker: 243, nb soldier: 123
nb ant: 367, food: 235/850, nest level: 5, nb worker: 244, nb soldier: 123
nb ant: 367, food: 233/850, nest level: 5, nb worker: 244, nb soldier: 123
nb ant: 367, food: 235/850, nest level: 5, nb worker: 244, nb soldier: 123
nb ant: 367, food: 233/850, nest level: 5, nb worker: 244, nb soldier: 123
nb ant: 367, food: 235/850, nest level: 5, nb worker: 244, nb soldier: 123
#1031 - a snail attack the colony
the menace kill 4 soldier
the menace kill 0 worker
nb ant: 364, food: 232/850, nest level: 5, nb worker: 245, nb soldier: 119
nb ant: 366, food: 243/850, nest level: 5, nb worker: 247, nb soldier: 119
nb ant: 367, food: 239/850, nest level: 5, nb worker: 247, nb soldier: 120
nb ant: 366, food: 240/850, nest level: 5, nb worker: 246, nb soldier: 120
nb ant: 368, food: 239/850, nest level: 5, nb worker: 248, nb soldier: 120
nb ant: 370, food: 236/850, nest level: 5, nb worker: 250, nb soldier: 120
nb ant: 371, food: 236/850, nest level: 5, nb worker: 251, nb soldier: 120
nb ant: 371, food: 236/850, nest level: 5, nb worker: 251, nb soldier: 120
nb ant: 369, food: 238/850, nest level: 5, nb worker: 249, nb soldier: 120
nb ant: 367, food: 238/850, nest level: 5, nb worker: 247, nb soldier: 120
#1041 - a snail attack the colony
the menace kill 3 soldier
the menace kill 0 worker
nb ant: 366, food: 234/850, nest level: 5, nb worker: 248, nb soldier: 118
nb ant: 367, food: 242/850, nest level: 5, nb worker: 249, nb soldier: 118
nb ant: 367, food: 242/850, nest level: 5, nb worker: 249, nb soldier: 118
nb ant: 369, food: 240/850, nest level: 5, nb worker: 251, nb soldier: 118
nb ant: 369, food: 242/850, nest level: 5, nb worker: 251, nb soldier: 118
nb ant: 370, food: 239/850, nest level: 5, nb worker: 252, nb soldier: 118
nb ant: 372, food: 236/850, nest level: 5, nb worker: 253, nb soldier: 119
nb ant: 373, food: 236/850, nest level: 5, nb worker: 254, nb soldier: 119
nb ant: 375, food: 232/850, nest level: 5, nb worker: 255, nb soldier: 120
nb ant: 375, food: 230/850, nest level: 5, nb worker: 254, nb soldier: 121
#1051 - a snail attack the colony
the menace kill 3 soldier
the menace kill 0 worker
nb ant: 373, food: 227/850, nest level: 5, nb worker: 255, nb soldier: 118
nb ant: 375, food: 233/850, nest level: 5, nb worker: 256, nb soldier: 119
nb ant: 375, food: 235/850, nest level: 5, nb worker: 256, nb soldier: 119
nb ant: 375, food: 233/850, nest level: 5, nb worker: 256, nb soldier: 119
nb ant: 373, food: 237/850, nest level: 5, nb worker: 254, nb soldier: 119
nb ant: 375, food: 235/850, nest level: 5, nb worker: 256, nb soldier: 119
nb ant: 376, food: 230/850, nest level: 5, nb worker: 256, nb soldier: 120
nb ant: 375, food: 228/850, nest level: 5, nb worker: 254, nb soldier: 121
nb ant: 373, food: 234/850, nest level: 5, nb worker: 253, nb soldier: 120
nb ant: 374, food: 231/850, nest level: 5, nb worker: 254, nb soldier: 120
#1061 - a snail attack the colony
the menace kill 2 soldier
the menace kill 0 worker
nb ant: 371, food: 233/850, nest level: 5, nb worker: 253, nb soldier: 118
nb ant: 370, food: 242/850, nest level: 5, nb worker: 252, nb soldier: 118
nb ant: 370, food: 239/850, nest level: 5, nb worker: 252, nb soldier: 118
nb ant: 372, food: 238/850, nest level: 5, nb worker: 254, nb soldier: 118
nb ant: 374, food: 235/850, nest level: 5, nb worker: 256, nb soldier: 118
nb ant: 375, food: 231/850, nest level: 5, nb worker: 255, nb soldier: 120
nb ant: 377, food: 227/850, nest level: 5, nb worker: 256, nb soldier: 121
nb ant: 377, food: 227/850, nest level: 5, nb worker: 256, nb soldier: 121
nb ant: 379, food: 223/850, nest level: 5, nb worker: 257, nb soldier: 122
nb ant: 381, food: 219/850, nest level: 5, nb worker: 258, nb soldier: 123
#1071 - a snail attack the colony
the menace kill 4 soldier
the menace kill 0 worker
nb ant: 378, food: 216/850, nest level: 5, nb worker: 258, nb soldier: 120
nb ant: 380, food: 227/850, nest level: 5, nb worker: 260, nb soldier: 120
nb ant: 381, food: 225/850, nest level: 5, nb worker: 261, nb soldier: 120
nb ant: 382, food: 226/850, nest level: 5, nb worker: 262, nb soldier: 120
nb ant: 383, food: 220/850, nest level: 5, nb worker: 262, nb soldier: 121
nb ant: 384, food: 219/850, nest level: 5, nb worker: 262, nb soldier: 122
nb ant: 384, food: 218/850, nest level: 5, nb worker: 262, nb soldier: 122
nb ant: 386, food: 213/850, nest level: 5, nb worker: 263, nb soldier: 123
nb ant: 386, food: 216/850, nest level: 5, nb worker: 263, nb soldier: 123
nb ant: 386, food: 215/850, nest level: 5, nb worker: 263, nb soldier: 123
#1081 - a snail attack the colony
the menace kill 1 soldier
the menace kill 0 worker
nb ant: 385, food: 214/850, nest level: 5, nb worker: 263, nb soldier: 122
nb ant: 382, food: 217/850, nest level: 5, nb worker: 259, nb soldier: 123
nb ant: 383, food: 217/850, nest level: 5, nb worker: 259, nb soldier: 124
nb ant: 384, food: 216/850, nest level: 5, nb worker: 260, nb soldier: 124
nb ant: 386, food: 213/850, nest level: 5, nb worker: 262, nb soldier: 124
nb ant: 384, food: 216/850, nest level: 5, nb worker: 260, nb soldier: 124
nb ant: 386, food: 211/850, nest level: 5, nb worker: 261, nb soldier: 125
nb ant: 387, food: 209/850, nest level: 5, nb worker: 262, nb soldier: 125
nb ant: 387, food: 209/850, nest level: 5, nb worker: 261, nb soldier: 126
nb ant: 387, food: 207/850, nest level: 5, nb worker: 260, nb soldier: 127
#1091 - a snail attack the colony
the menace kill 5 soldier
the menace kill 0 worker
nb ant: 382, food: 205/850, nest level: 5, nb worker: 260, nb soldier: 122
nb ant: 382, food: 220/850, nest level: 5, nb worker: 259, nb soldier: 123
nb ant: 381, food: 220/850, nest level: 5, nb worker: 258, nb soldier: 123
nb ant: 379, food: 222/850, nest level: 5, nb worker: 256, nb soldier: 123
nb ant: 377, food: 222/850, nest level: 5, nb worker: 254, nb soldier: 123
nb ant: 376, food: 225/850, nest level: 5, nb worker: 254, nb soldier: 122
nb ant: 375, food: 229/850, nest level: 5, nb worker: 253, nb soldier: 122
nb ant: 377, food: 227/850, nest level: 5, nb worker: 255, nb soldier: 122
nb ant: 378, food: 224/850, nest level: 5, nb worker: 256, nb soldier: 122
nb ant: 379, food: 220/850, nest level: 5, nb worker: 255, nb soldier: 124
#1101 - a tapir attack the colony
the menace kill 12 soldier
the menace kill 0 worker
nb ant: 367, food: 218/850, nest level: 5, nb worker: 254, nb soldier: 113
nb ant: 369, food: 246/850, nest level: 5, nb worker: 254, nb soldier: 115
nb ant: 370, food: 245/850, nest level: 5, nb worker: 255, nb soldier: 115
nb ant: 370, food: 244/850, nest level: 5, nb worker: 253, nb soldier: 117
nb ant: 370, food: 241/850, nest level: 5, nb worker: 252, nb soldier: 118
nb ant: 371, food: 241/850, nest level: 5, nb worker: 253, nb soldier: 118
nb ant: 373, food: 237/850, nest level: 5, nb worker: 254, nb soldier: 119
nb ant: 374, food: 232/850, nest level: 5, nb worker: 253, nb soldier: 121
nb ant: 376, food: 229/850, nest level: 5, nb worker: 255, nb soldier: 121
nb ant: 374, food: 232/850, nest level: 5, nb worker: 253, nb soldier: 121
#1111 - a spider attack the colony
the menace kill 0 soldier
the menace kill 0 worker
nb ant: 376, food: 225/850, nest level: 5, nb worker: 253, nb soldier: 123
nb ant: 376, food: 230/850, nest level: 5, nb worker: 255, nb soldier: 121
nb ant: 377, food: 226/850, nest level: 5, nb worker: 256, nb soldier: 121
nb ant: 378, food: 223/850, nest level: 5, nb worker: 256, nb soldier: 122
nb ant: 378, food: 224/850, nest level: 5, nb worker: 256, nb soldier: 122
nb ant: 380, food: 223/850, nest level: 5, nb worker: 258, nb soldier: 122
nb ant: 380, food: 218/850, nest level: 5, nb worker: 256, nb soldier: 124
nb ant: 381, food: 214/850, nest level: 5, nb worker: 256, nb soldier: 125
nb ant: 383, food: 210/850, nest level: 5, nb worker: 257, nb soldier: 126
nb ant: 383, food: 210/850, nest level: 5, nb worker: 257, nb soldier: 126
#1121 - a snail attack the colony
the menace kill 4 soldier
the menace kill 0 worker
nb ant: 378, food: 209/850, nest level: 5, nb worker: 255, nb soldier: 123
nb ant: 380, food: 218/850, nest level: 5, nb worker: 255, nb soldier: 125
nb ant: 381, food: 212/850, nest level: 5, nb worker: 255, nb soldier: 126
nb ant: 381, food: 214/850, nest level: 5, nb worker: 255, nb soldier: 126
nb ant: 381, food: 212/850, nest level: 5, nb worker: 255, nb soldier: 126
nb ant: 383, food: 208/850, nest level: 5, nb worker: 255, nb soldier: 128
nb ant: 385, food: 206/850, nest level: 5, nb worker: 257, nb soldier: 128
nb ant: 385, food: 204/850, nest level: 5, nb worker: 257, nb soldier: 128
nb ant: 384, food: 207/850, nest level: 5, nb worker: 256, nb soldier: 128
nb ant: 384, food: 206/850, nest level: 5, nb worker: 256, nb soldier: 128
#1131 - a snail attack the colony
the menace kill 2 soldier
the menace kill 0 worker
nb ant: 384, food: 203/850, nest level: 5, nb worker: 258, nb soldier: 126
nb ant: 385, food: 205/850, nest level: 5, nb worker: 257, nb soldier: 128
nb ant: 386, food: 206/850, nest level: 5, nb worker: 258, nb soldier: 128
nb ant: 384, food: 205/850, nest level: 5, nb worker: 256, nb soldier: 128
nb ant: 382, food: 212/850, nest level: 5, nb worker: 255, nb soldier: 127
nb ant: 383, food: 208/850, nest level: 5, nb worker: 255, nb soldier: 128
nb ant: 383, food: 208/850, nest level: 5, nb worker: 255, nb soldier: 128
nb ant: 381, food: 210/850, nest level: 5, nb worker: 253, nb soldier: 128
nb ant: 382, food: 207/850, nest level: 5, nb worker: 254, nb soldier: 128
nb ant: 384, food: 206/850, nest level: 5, nb worker: 256, nb soldier: 128
#1141 - a spider attack the colony
the menace kill 1 soldier
the menace kill 0 worker
nb ant: 384, food: 204/850, nest level: 5, nb worker: 257, nb soldier: 127
nb ant: 384, food: 209/850, nest level: 5, nb worker: 257, nb soldier: 127
nb ant: 385, food: 207/850, nest level: 5, nb worker: 257, nb soldier: 128
nb ant: 387, food: 201/850, nest level: 5, nb worker: 258, nb soldier: 129
